,A,B,C,D,Return,Beta,Risk,SharpeRatio,TreynorRatio,InformationRatio,DownRisk,SortioRatio,Efficient
1896,HDFC,VIDEOIND,HINDZINC,TCS,-0.38015377508028564,0.3822166179897938,0.02055598178304682,-21.850271119169665,-1.1751288508661317,-25.48677362681214,0.005755564908182508,-78.03817387963737,-18.49358396463509
1897,HDFC,VIDEOIND,TCS,LT,-0.31021448643576544,0.5949338783040956,0.01693209905845041,-22.3961887493511,-0.6374061055604117,-26.810991606519362,0.005830305072446226,-65.04196293739705,-18.321088564677673
1898,HDFC,VIDEOIND,TCS,ICICIBANK,-0.31063228245982333,0.6964885366617442,0.017600364130195414,-21.56956979137274,-0.5450660886385774,-25.816747789972073,0.006457261184855478,-58.79153275543399,-17.649196355369632
1899,HDFC,VIDEOIND,TCS,EICHERMOT,-0.3911309211448715,0.3845426889614888,0.01654716372310704,-27.807238076839027,-1.1965665564661216,-32.32474213686816,0.005948476968930079,-77.35272802571393,-23.63733916518168
1900,HDFC,VIDEOIND,TCS,WIPRO,-0.2939774035788696,0.21060247698488466,0.016345092331994486,-22.20711857762738,-1.723519156922932,-26.780471715240484,0.005246932278982005,-69.17897626254354,-17.985667967346224
1901,HDFC,VIDEOIND,TCS,SUNPHARMA,-0.25966138128872185,0.47444564461227434,0.01818752008216714,-18.070708914898972,-0.6927271543557112,-22.18077334168122,0.006910545133238452,-47.55940015613544,-14.27689867093644
1902,HDFC,VIDEOIND,TCS,ITC,-0.30657887283067403,0.4085070527607224,0.016418811206748055,-22.874912690165587,-0.9193938520583251,-27.42773191439664,0.005230756233023672,-71.80202175347182,-18.672415984944852
1903,HDFC,VIDEOIND,TCS,HINDZINC,-0.36321616584255434,0.5423589601208807,0.01717808040001861,-25.160911800254823,-0.7969190105132996,-29.512496934355248,0.006200818113626283,-69.70308722533892,-21.14416496980424
1904,HDFC,HINDZINC,LT,ICICIBANK,0.08401638917514404,1.3691097467396092,0.012083155594906704,1.2427539360226183,0.010967995232598395,-4.943699487834002,0.007570076128956146,1.983651012135154,6.953182760516521
1905,HDFC,HINDZINC,LT,EICHERMOT,0.003517750490095811,1.0571638990393537,0.01013847944018931,-6.458784070748334,-0.06194143554221631,-13.831869920760875,0.005961398376151263,-10.984377385659668,0.34697022476085687
1906,HDFC,HINDZINC,LT,WIPRO,0.10067126805609775,0.8832236870627497,0.008817795994817718,3.591744249323887,0.035858716789428244,-4.885643903569997,0.00521115689875383,6.077588656689928,11.416828889584538
1907,HDFC,HINDZINC,LT,SUNPHARMA,0.13498729034624551,1.1470668546901392,0.011384176629022434,5.796404298403079,0.05752697855093273,-0.7698922144719016,0.006697885057063742,9.851959205638174,11.857448697880661
1908,HDFC,HINDZINC,LT,ITC,0.08806979880429333,1.0811282628385874,0.009040079208923893,2.1094725348721077,0.017638794081864133,-6.159468209287712,0.005402438507762531,3.5298502290942793,9.742149019817816
1909,HDFC,HINDZINC,LT,VIDEOIND,-0.5767366629409504,0.9094541801043593,0.016302231747194022,-39.61032286589204,-0.7100266039426556,-44.1956999148945,0.008769209984938658,-73.63681153148569,-35.37777353951674
1910,HDFC,HINDZINC,LT,TCS,-0.0363179311585122,0.5744108016743983,0.019507631537381373,-5.398806664801793,-0.18334949630388586,-9.230736704994527,0.005076417662222421,-20.746506329111767,-1.8617294000513696
1911,HDFC,HINDZINC,ICICIBANK,LT,0.08412083818115851,1.343721082150197,0.01144497897877772,1.3211765796334691,0.011252958952584434,-5.210235967275907,0.007100803879805111,2.1294544163038496,7.35002120468222
1912,HDFC,HINDZINC,ICICIBANK,EICHERMOT,0.0032044034720523917,1.1333298928075903,0.011006005751846688,-5.978153928995342,-0.05805511435417329,-12.77007108645824,0.0064739597261259125,-10.163114895884657,0.29115044497543785
1913,HDFC,HINDZINC,ICICIBANK,WIPRO,0.10035792103805433,0.9593896808309861,0.009413227892698743,3.3312612204339294,0.032685280720231746,-4.609891395140506,0.005756889817433196,5.447024701271036,10.661371655082922
1914,HDFC,HINDZINC,ICICIBANK,SUNPHARMA,0.1346739433282021,1.2232328484583759,0.012144946521445666,5.407511940232458,0.053688832351886304,-0.7474661133230073,0.007064170011513079,9.29676709665363,11.08888730719345
1915,HDFC,HINDZINC,ICICIBANK,ITC,0.08775645178624991,1.1572942566068238,0.010205168635663302,1.8379364864881333,0.016207158792305467,-5.4869673901487115,0.006519963616820438,2.8767724620213118,8.599216232407318
1916,HDFC,HINDZINC,ICICIBANK,VIDEOIND,-0.5770500099589938,0.9856201738725957,0.016868749763687158,-38.298630248800414,-0.6554756356301046,-42.73001255918473,0.009009181755757403,-71.71017607077685,-34.20822633821931
1917,HDFC,HINDZINC,ICICIBANK,TCS,-0.03663127817655562,0.6505767954426347,0.019813243301659355,-5.331347148384789,-0.1623655791545516,-9.104171120865983,0.00559695166769673,-18.873001670930144,-1.848827959099849
1918,HDFC,HINDZINC,EICHERMOT,LT,0.023746859167372347,1.1097616963750054,0.01005783272522628,-4.4992934431219185,-0.040777349750352104,-11.931498903610038,0.005998870969900295,-7.543609632493861,2.361031428551432
1919,HDFC,HINDZINC,EICHERMOT,ICICIBANK,0.023329063143314448,1.211316354732654,0.011598211141604337,-3.937756978130687,-0.037703558346461406,-10.382878418708524,0.007002239299883182,-6.522333056719082,2.011436320522738
1920,HDFC,HINDZINC,EICHERMOT,WIPRO,0.039983942024268165,0.7254302950557945,0.008687101720059454,-3.340131025371861,-0.03999840945917505,-11.9450583889473,0.005109813936247694,-5.678495995695548,4.602679157300638
1921,HDFC,HINDZINC,EICHERMOT,SUNPHARMA,0.07429996431441592,0.9892734626831842,0.011177300179754384,0.4741721372049953,0.005357430997937557,-6.213657490606387,0.006801914497670155,0.7791871415365923,6.647398130095548
1922,HDFC,HINDZINC,EICHERMOT,ITC,0.027382472772463744,0.9233348708316322,0.008850274401988887,-4.702399647426041,-0.04507305912756447,-13.148677797209077,0.005213866426196742,-7.982085428662236,3.0939687888445797
1923,HDFC,HINDZINC,EICHERMOT,VIDEOIND,-0.63742398897278,0.7516607880974041,0.016116246858579236,-43.833033532663094,-0.9398175349293834,-48.47132680013746,0.008542892826822225,-82.6914258779897,-39.5516396941672
1924,HDFC,HINDZINC,EICHERMOT,TCS,-0.09700525719034178,0.4166174096674431,0.01915989893549538,-8.664203175038809,-0.39845972188932843,-12.565678832753187,0.005219916095637395,-31.80228458635237,-5.062931569572692
1925,HDFC,HINDZINC,WIPRO,LT,0.0966119973418738,0.9793065373925524,0.009110334334080955,3.0308434717461195,0.028195459018778714,-5.174330626142109,0.0054240538370685714,5.090656946133243,10.604659916865714
1926,HDFC,HINDZINC,WIPRO,ICICIBANK,0.09619420131781589,1.080861195750201,0.010434013136777899,2.606303151177904,0.0251597535601609,-4.557946914563033,0.006535305967280004,4.161121369675385,9.219290799888851
1927,HDFC,HINDZINC,WIPRO,EICHERMOT,0.01569556263276768,0.7689153480499455,0.009074093232807312,-5.874354164062427,-0.0693241947925975,-14.112298979400892,0.005309378338599291,-10.039675827903986,1.7297114135901206
1928,HDFC,HINDZINC,WIPRO,SUNPHARMA,0.14716510248891737,0.8588183037007311,0.010700415154554822,7.304866340222791,0.09101471423244752,0.31898044501213657,0.006454199362641555,12.110735677201982,13.753214278445443
1929,HDFC,HINDZINC,WIPRO,ITC,0.10024761094696519,0.7928797118491792,0.007960442757105547,3.925360925317043,0.03941027936518708,-5.4650563645226224,0.004969000216150913,6.288510683779002,12.593220503656468
1930,HDFC,HINDZINC,WIPRO,VIDEOIND,-0.5645588507982785,0.621205629114951,0.015213174852755015,-41.64540649340823,-1.0198858817505043,-46.55903432090709,0.00832839502588102,-76.07214221100871,-37.109864066016456
1931,HDFC,HINDZINC,WIPRO,TCS,-0.02414011901584033,0.28616225068499,0.01934735975549408,-4.814099711429168,-0.32548010365759183,-8.677773114198015,0.005267594179401953,-17.681718796798965,-1.2477216178804578
1932,HDFC,HINDZINC,SUNPHARMA,LT,0.1223490140594846,1.1771889131130946,0.010749045268547188,4.9631397697793025,0.04531899125553459,-1.9911410461955392,0.00624123500736297,8.547829715841045,11.382314522154855
1933,HDFC,HINDZINC,SUNPHARMA,ICICIBANK,0.1219312180354267,1.2787435714707431,0.012184306626941584,4.344212572456665,0.04139314497162868,-1.7908824797159122,0.007194776798294278,7.356895080883609,10.007234861097137
1934,HDFC,HINDZINC,SUNPHARMA,EICHERMOT,0.04143257935037849,0.9667977237704878,0.010606757384014315,-2.5990431996841,-0.02851415551756705,-9.646614535082335,0.006313724083969918,-4.366269460462039,3.906243713354137
1935,HDFC,HINDZINC,SUNPHARMA,WIPRO,0.1385860969163804,0.7928575117938836,0.009756880427258077,7.132002634979078,0.08776620752313746,-0.5294502093405451,0.005797178462892882,12.003442254157527,14.203935156282991
1936,HDFC,HINDZINC,SUNPHARMA,ITC,0.125984627664576,0.9907620875697214,0.00976590326550265,5.835059606403237,0.05751595502039827,-1.8193147273215788,0.005896844703496739,9.66357951241025,12.90045828219573
1937,HDFC,HINDZINC,SUNPHARMA,VIDEOIND,-0.5388218340806677,0.8190880048354933,0.016413017445733646,-37.03291220461496,-0.7420714630081093,-41.58733856456096,0.009244651142912381,-65.74848792933285,-32.82893202679971
1938,HDFC,HINDZINC,SUNPHARMA,TCS,0.001596897701770475,0.48404462640553225,0.020521113987171963,-3.284573261488833,-0.13924976876359177,-6.927254616303747,0.005906069858632593,-11.412513551581167,0.07781730089159479
1939,HDFC,HINDZINC,ITC,LT,0.08716089540302048,1.1277349692244307,0.009333871275425428,1.9456980782277524,0.01610386828344087,-6.062970254054958,0.005595331251672942,3.245723011946892,9.338129146102647
1940,HDFC,HINDZINC,ITC,ICICIBANK,0.08674309937896257,1.2292896275820793,0.011160586591706599,1.5897998938646662,0.014433620019931282,-5.10804512412487,0.007225404343272942,2.4556548721708427,7.772270629880793
1941,HDFC,HINDZINC,ITC,EICHERMOT,0.006244460693914364,0.9173437798818238,0.009238736066345996,-6.792654195922498,-0.06841005594889418,-14.883791204739325,0.005438850451789753,-11.5383829473441,0.6758998903173673
1942,HDFC,HINDZINC,ITC,WIPRO,0.1033979782599163,0.7434035679052197,0.007970075551664312,4.315891115076482,0.04627093512187968,-5.063176726443937,0.004906759023587183,7.010325572248904,12.973274542965246
1943,HDFC,HINDZINC,ITC,SUNPHARMA,0.13771400055006405,1.0072467355326093,0.010715805653764586,6.412397048832631,0.06821963092660671,-0.563455417737782,0.006488040265312235,10.590871471226482,12.85148359346024
1944,HDFC,HINDZINC,ITC,VIDEOIND,-0.5740099527371318,0.7696340609468293,0.01549467069976235,-41.49878143244399,-0.8354749164116771,-46.32314206259597,0.008359219523435333,-76.92224745796344,-37.04563742331973
1945,HDFC,HINDZINC,ITC,TCS,-0.03359122095469365,0.4345906825168683,0.0192910900012083,-5.318062429249349,-0.2360640139833455,-9.193005695618474,0.004732121058114971,-21.679754109156416,-1.741281646220595
1946,HDFC,HINDZINC,VIDEOIND,LT,-0.41144395090591235,0.9989794071737595,0.013942363808701397,-34.45928950771378,-0.4809347895019675,-39.82078202983907,0.007549485671272705,-63.639295685280544,-29.51034390948335
1947,HDFC,HINDZINC,VIDEOIND,ICICIBANK,-0.41186174692997024,1.100534065531408,0.015106176635102699,-31.8321279133316,-0.4369349045981412,-36.78055934682878,0.008185042977959845,-58.74883592240184,-27.264459888077447
1948,HDFC,HINDZINC,VIDEOIND,EICHERMOT,-0.49236038561501844,0.7885882178311527,0.013783647110693872,-40.72654944709764,-0.7118548983129915,-46.149778778259744,0.007341785319813812,-76.4610188342111,-35.720617457844426
1949,HDFC,HINDZINC,VIDEOIND,WIPRO,-0.3952068680490165,0.6146480058545486,0.012442779925038961,-37.30732769088681,-0.7552401758851021,-43.314978694235144,0.006850012145310819,-67.7673058385436,-31.761943105152124
1950,HDFC,HINDZINC,VIDEOIND,SUNPHARMA,-0.36089084575886876,0.8784911734819383,0.014562671240003553,-29.52005430006287,-0.48935135461290696,-34.65317020092589,0.008350295774631937,-51.48211001876965,-24.781912590837333
1951,HDFC,HINDZINC,VIDEOIND,ITC,-0.40780833730082094,0.8125525816303864,0.012779415004077683,-37.31065445082423,-0.586803055063963,-43.160052038839865,0.006940512566298785,-68.69929745766483,-31.91134626825223
1952,HDFC,HINDZINC,VIDEOIND,TCS,-0.5321960672636264,0.3058351204661972,0.021705261340875363,-27.6981722459823,-1.9657522208280014,-31.142124296461876,0.006672687726006155,-90.09803724525021,-24.51921950653478
1953,HDFC,HINDZINC,TCS,LT,-0.006129902069083662,0.7476968733512889,0.01573807854896323,-4.773765859367436,-0.1004817657352775,-9.523512092272549,0.0051765068545584015,-14.513629399123603,-0.3894949469220611
1954,HDFC,HINDZINC,TCS,ICICIBANK,-0.0065476980931415615,0.8492515317089374,0.016574653651039318,-4.558025747247173,-0.08895797684476113,-9.06803729107304,0.006355553096126794,-11.88688017399806,-0.39504283051676237
1955,HDFC,HINDZINC,TCS,EICHERMOT,-0.08704633677818978,0.5373056840086821,0.015358057222969514,-10.160551853186668,-0.2904237595514964,-15.027826288738575,0.005326872453822235,-29.29417554689536,-5.667796096501272
1956,HDFC,HINDZINC,TCS,WIPRO,0.010107180787812156,0.36336547203207786,0.01536929055783322,-3.8318502074366814,-0.16207599165335335,-8.69556717731362,0.005128942798996657,-11.482448044401798,0.6576218173363155
1957,HDFC,HINDZINC,TCS,SUNPHARMA,0.04442320307795991,0.6272086396594676,0.017387151889401237,-1.4135033200590765,-0.03918440430824367,-5.712762898430259,0.006439846991671081,-3.8163634871800958,2.554944211710669
1958,HDFC,HINDZINC,TCS,ITC,-0.0024942884639922655,0.5612700478079157,0.015293379638498002,-4.674852135627354,-0.12737948291240347,-9.562710873726687,0.004661963805195892,-15.335659273954434,-0.16309596197516713
1959,HDFC,HINDZINC,TCS,VIDEOIND,-0.667300750209236,0.3895959650736875,0.0202393440964828,-36.379674494352344,-1.88990856224595,-40.0730688526257,0.008197084096109518,-89.82471590827005,-32.9704731056576
1960,HDFC,TCS,LT,ICICIBANK,0.05014117069968142,1.0488250624774353,0.01377880633945559,-1.3686838203332865,-0.01798091023470782,-6.793818440815684,0.00682653131036647,-2.7625785985454128,3.639006853307914
1961,HDFC,TCS,LT,EICHERMOT,-0.030357467985366794,0.7368792147771801,0.012210607439202268,-8.136979956163255,-0.13483548727237588,-14.258860433715196,0.005295860245859069,-18.76134629176747,-2.486155429737579
1962,HDFC,TCS,LT,WIPRO,0.06679604958063515,0.5629390028005758,0.011863648582424323,-0.18577340723240504,-0.003915078558068253,-6.4866916097359555,0.004999437892178157,-0.4408396437553584,5.630312556593399
1963,HDFC,TCS,LT,SUNPHARMA,0.10111207187078289,0.8267821704279656,0.014000626841465776,2.293616724050975,0.03883982144191713,-3.045564167458081,0.006411450476274134,5.008550247656919,7.221967488721177
1964,HDFC,TCS,LT,ITC,0.05419458032883072,0.7608435785764136,0.011926709875668155,-1.241366632165173,-0.019459216175381492,-7.5089693558304145,0.0049153203047865275,-3.0120966189633265,4.5439673551038435
1965,HDFC,TCS,LT,VIDEOIND,-0.610611881416413,0.5891694958421855,0.017771864854055998,-38.24088732372439,-1.1535082624142736,-42.447079522178036,0.008353521437814973,-81.35633414908416,-34.358345982867164
